season,week,n_active,actual_elim_count,predicted_elim_count,actual_elims,predicted_elims,exact_match,jaccard,missing_vote_estimates
33,1,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,2,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,3,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,4,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,5,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,6,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,7,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,8,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
33,9,13,13,13,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,Anna Delvey                ;Brooks Nader               ;Chandler Kinney            ;Danny Amendola             ;Dwight Howard              ;Eric Roberts               ;Ilona Maher                ;Jenn Tran                  ;Joey Graziadei             ;Phaedra Parks              ;Reginald VelJohnson        ;Stephen Nedoroscik         ;Tori Spelling              ,1,1.0,13
34,1,14,14,14,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,1,1.0,14
34,2,14,14,14,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,1,1.0,14
34,3,14,14,14,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,1,1.0,14
34,4,14,14,14,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,Alix Earle                 ;Andy Richter               ;Baron Davis                ;Corey Feldman              ;Danielle Fishel            ;Dylan Efron                ;Elaine Hendrix             ;Hilaria Baldwin            ;Jen Affleck                ;Jordan Chiles              ;Lauren Jauregui            ;Robert Irwin               ;Scott Hoying               ;Whitney Leavitt            ,1,1.0,14
