season,era_label,week,celebrity_name,industry_cluster,celebrity_age_during_season,judge_score_raw,judge_share,judge_rank,is_elimination_week,is_finalist
31,Judges' Save Era (S28+),2,Teresa Giudice             ,Reality Star,50,23.0,0.055825242718446605,14.0,True,False
31,Judges' Save Era (S28+),2,Cheryl Ladd                ,Actor/Actress,71,21.0,0.050970873786407765,15.0,False,False
31,Judges' Save Era (S28+),3,Wayne Brady                ,Other,50,33.0,0.08188585607940446,1.0,False,True
31,Judges' Save Era (S28+),3,Charli D'Amelio            ,Other,18,33.0,0.08188585607940446,1.0,False,False
31,Judges' Save Era (S28+),3,Gabby Windey               ,Reality Star,31,33.0,0.08188585607940446,1.0,False,False
31,Judges' Save Era (S28+),3,Heidi D'Amelio             ,Other,50,32.0,0.0794044665012407,4.0,False,False
31,Judges' Save Era (S28+),3,Daniel Durant              ,Actor/Actress,32,31.0,0.07692307692307693,5.0,False,False
31,Judges' Save Era (S28+),3,Shangela                   ,Reality Star,40,30.0,0.07444168734491315,6.0,False,True
31,Judges' Save Era (S28+),3,Joseph Baena               ,Actor/Actress,24,29.0,0.07196029776674938,7.0,False,False
31,Judges' Save Era (S28+),3,Jordin Sparks              ,Musician,32,29.0,0.07196029776674938,7.0,False,False
31,Judges' Save Era (S28+),3,Selma Blair                ,Actor/Actress,50,28.0,0.06947890818858561,9.0,False,False
31,Judges' Save Era (S28+),3,Trevor Donovan             ,Actor/Actress,39,27.0,0.06699751861042183,10.0,False,False
31,Judges' Save Era (S28+),3,Jessie James Decker        ,Musician,34,26.0,0.06451612903225806,11.0,False,False
31,Judges' Save Era (S28+),3,Sam Champion               ,Host/Journalist,61,25.0,0.062034739454094295,12.0,False,False
31,Judges' Save Era (S28+),3,Cheryl Ladd                ,Actor/Actress,71,24.0,0.05955334987593052,13.0,True,False
31,Judges' Save Era (S28+),3,Vinny Guadagnino           ,Reality Star,34,23.0,0.05707196029776675,14.0,False,False
31,Judges' Save Era (S28+),4,Wayne Brady                ,Other,50,36.0,0.08780487804878048,1.0,False,True
31,Judges' Save Era (S28+),4,Charli D'Amelio            ,Other,18,36.0,0.08780487804878048,1.0,False,False
31,Judges' Save Era (S28+),4,Gabby Windey               ,Reality Star,31,36.0,0.08780487804878048,1.0,False,False
31,Judges' Save Era (S28+),4,Jordin Sparks              ,Musician,32,34.0,0.08292682926829269,4.0,False,False
31,Judges' Save Era (S28+),4,Heidi D'Amelio             ,Other,50,34.0,0.08292682926829269,4.0,False,False
31,Judges' Save Era (S28+),4,Selma Blair                ,Actor/Actress,50,32.0,0.07804878048780488,6.0,False,False
31,Judges' Save Era (S28+),4,Shangela                   ,Reality Star,40,32.0,0.07804878048780488,6.0,False,True
31,Judges' Save Era (S28+),4,Jessie James Decker        ,Musician,34,31.0,0.07560975609756097,8.0,False,False
31,Judges' Save Era (S28+),4,Daniel Durant              ,Actor/Actress,32,29.0,0.07073170731707316,9.0,False,False
31,Judges' Save Era (S28+),4,Vinny Guadagnino           ,Reality Star,34,29.0,0.07073170731707316,9.0,False,False
31,Judges' Save Era (S28+),4,Joseph Baena               ,Actor/Actress,24,28.0,0.06829268292682927,11.0,False,False
31,Judges' Save Era (S28+),4,Trevor Donovan             ,Actor/Actress,39,28.0,0.06829268292682927,11.0,False,False
31,Judges' Save Era (S28+),4,Sam Champion               ,Host/Journalist,61,25.0,0.06097560975609756,13.0,True,False
31,Judges' Save Era (S28+),5,Charli D'Amelio            ,Other,18,42.0,0.09364548494983277,1.0,False,False
31,Judges' Save Era (S28+),5,Wayne Brady                ,Other,50,41.0,0.09141583054626533,2.0,False,True
31,Judges' Save Era (S28+),5,Gabby Windey               ,Reality Star,31,41.0,0.09141583054626533,2.0,False,False
31,Judges' Save Era (S28+),5,Selma Blair                ,Actor/Actress,50,40.0,0.08918617614269789,4.0,True,False
31,Judges' Save Era (S28+),5,Heidi D'Amelio             ,Other,50,39.0,0.08695652173913043,5.0,False,False
31,Judges' Save Era (S28+),5,Shangela                   ,Reality Star,40,38.5,0.0858416945373467,6.0,False,True
31,Judges' Save Era (S28+),5,Trevor Donovan             ,Actor/Actress,39,36.0,0.0802675585284281,7.0,False,False
31,Judges' Save Era (S28+),5,Jessie James Decker        ,Musician,34,36.0,0.0802675585284281,7.0,False,False
31,Judges' Save Era (S28+),5,Jordin Sparks              ,Musician,32,35.5,0.07915273132664437,9.0,False,False
31,Judges' Save Era (S28+),5,Joseph Baena               ,Actor/Actress,24,35.0,0.07803790412486064,10.0,True,False
31,Judges' Save Era (S28+),5,Daniel Durant              ,Actor/Actress,32,33.5,0.07469342251950947,11.0,False,False
31,Judges' Save Era (S28+),5,Vinny Guadagnino           ,Reality Star,34,31.0,0.06911928651059086,12.0,False,False
31,Judges' Save Era (S28+),6,Charli D'Amelio            ,Other,18,40.0,0.11594202898550725,1.0,False,False
31,Judges' Save Era (S28+),6,Gabby Windey               ,Reality Star,31,37.0,0.1072463768115942,2.0,False,False
31,Judges' Save Era (S28+),6,Heidi D'Amelio             ,Other,50,36.0,0.10434782608695652,3.0,False,False
31,Judges' Save Era (S28+),6,Shangela                   ,Reality Star,40,36.0,0.10434782608695652,3.0,False,True
31,Judges' Save Era (S28+),6,Trevor Donovan             ,Actor/Actress,39,34.0,0.09855072463768116,5.0,False,False
31,Judges' Save Era (S28+),6,Daniel Durant              ,Actor/Actress,32,34.0,0.09855072463768116,5.0,False,False
31,Judges' Save Era (S28+),6,Wayne Brady                ,Other,50,34.0,0.09855072463768116,5.0,False,True
31,Judges' Save Era (S28+),6,Jordin Sparks              ,Musician,32,34.0,0.09855072463768116,5.0,False,False
31,Judges' Save Era (S28+),6,Jessie James Decker        ,Musician,34,32.0,0.0927536231884058,9.0,True,False
31,Judges' Save Era (S28+),6,Vinny Guadagnino           ,Reality Star,34,28.0,0.08115942028985507,10.0,False,False
31,Judges' Save Era (S28+),7,Trevor Donovan             ,Actor/Actress,39,39.0,0.11981566820276497,1.0,False,False
31,Judges' Save Era (S28+),7,Charli D'Amelio            ,Other,18,39.0,0.11981566820276497,1.0,False,False
31,Judges' Save Era (S28+),7,Wayne Brady                ,Other,50,38.0,0.11674347158218126,3.0,False,True
31,Judges' Save Era (S28+),7,Daniel Durant              ,Actor/Actress,32,36.5,0.11213517665130568,4.0,False,False
31,Judges' Save Era (S28+),7,Shangela                   ,Reality Star,40,36.5,0.11213517665130568,4.0,False,True
31,Judges' Save Era (S28+),7,Gabby Windey               ,Reality Star,31,35.5,0.10906298003072197,6.0,False,False
31,Judges' Save Era (S28+),7,Heidi D'Amelio             ,Other,50,35.0,0.10752688172043011,7.0,False,False
31,Judges' Save Era (S28+),7,Jordin Sparks              ,Musician,32,34.5,0.10599078341013825,8.0,True,False
31,Judges' Save Era (S28+),7,Vinny Guadagnino           ,Reality Star,34,31.5,0.0967741935483871,9.0,False,False
31,Judges' Save Era (S28+),8,Wayne Brady                ,Other,50,45.0,0.14331210191082802,1.0,False,True
31,Judges' Save Era (S28+),8,Charli D'Amelio            ,Other,18,45.0,0.14331210191082802,1.0,False,False
31,Judges' Save Era (S28+),8,Shangela                   ,Reality Star,40,42.0,0.1337579617834395,3.0,False,True
31,Judges' Save Era (S28+),8,Gabby Windey               ,Reality Star,31,40.0,0.12738853503184713,4.0,False,False
31,Judges' Save Era (S28+),8,Trevor Donovan             ,Actor/Actress,39,39.0,0.12420382165605096,5.0,False,False
31,Judges' Save Era (S28+),8,Daniel Durant              ,Actor/Actress,32,39.0,0.12420382165605096,5.0,False,False
31,Judges' Save Era (S28+),8,Heidi D'Amelio             ,Other,50,35.0,0.11146496815286625,7.0,True,False
31,Judges' Save Era (S28+),8,Vinny Guadagnino           ,Reality Star,34,29.0,0.09235668789808917,8.0,True,False
31,Judges' Save Era (S28+),9,Charli D'Amelio            ,Other,18,40.0,0.18181818181818182,1.0,False,False
31,Judges' Save Era (S28+),9,Gabby Windey               ,Reality Star,31,40.0,0.18181818181818182,1.0,False,False
31,Judges' Save Era (S28+),9,Wayne Brady                ,Other,50,36.5,0.16590909090909092,3.0,False,True
31,Judges' Save Era (S28+),9,Shangela                   ,Reality Star,40,36.5,0.16590909090909092,3.0,False,True
31,Judges' Save Era (S28+),9,Daniel Durant              ,Actor/Actress,32,34.5,0.15681818181818183,5.0,True,False
31,Judges' Save Era (S28+),9,Trevor Donovan             ,Actor/Actress,39,32.5,0.14772727272727273,6.0,True,False
31,Judges' Save Era (S28+),10,Charli D'Amelio            ,Other,18,40.0,0.2564102564102564,1.0,True,False
31,Judges' Save Era (S28+),10,Gabby Windey               ,Reality Star,31,40.0,0.2564102564102564,1.0,True,False
31,Judges' Save Era (S28+),10,Wayne Brady                ,Other,50,38.0,0.24358974358974358,3.0,False,True
31,Judges' Save Era (S28+),10,Shangela                   ,Reality Star,40,38.0,0.24358974358974358,3.0,False,True
32,Judges' Save Era (S28+),1,Charity Lawson             ,Reality Star,27,22.0,0.09523809523809523,1.0,False,True
32,Judges' Save Era (S28+),1,Jason Mraz                 ,Musician,46,21.0,0.09090909090909091,2.0,False,False
32,Judges' Save Era (S28+),1,Ariana Madix               ,Reality Star,38,21.0,0.09090909090909091,2.0,False,True
32,Judges' Save Era (S28+),1,Lele Pons                  ,Other,27,19.0,0.08225108225108226,4.0,False,False
32,Judges' Save Era (S28+),1,Xochitl Gomez              ,Actor/Actress,17,18.0,0.07792207792207792,5.0,False,False
32,Judges' Save Era (S28+),1,Adrian Peterson            ,Athlete,38,18.0,0.07792207792207792,5.0,False,False
32,Judges' Save Era (S28+),1,Mira Sorvino               ,Actor/Actress,55,17.0,0.0735930735930736,7.0,False,False
32,Judges' Save Era (S28+),1,Barry Williams             ,Actor/Actress,68,16.0,0.06926406926406926,8.0,False,False
32,Judges' Save Era (S28+),1,Jamie Lynn Spears          ,Actor/Actress,32,15.0,0.06493506493506493,9.0,False,False
32,Judges' Save Era (S28+),1,Mauricio Umansky           ,Reality Star,53,15.0,0.06493506493506493,9.0,False,False
32,Judges' Save Era (S28+),1,Alyson Hannigan            ,Actor/Actress,49,13.0,0.05627705627705628,11.0,False,False
32,Judges' Save Era (S28+),1,Matt Walsh                 ,Other,58,12.0,0.05194805194805195,12.0,True,False
32,Judges' Save Era (S28+),1,Tyson Beckford             ,Other,52,12.0,0.05194805194805195,12.0,False,False
32,Judges' Save Era (S28+),1,Harry Jowsey               ,Reality Star,26,12.0,0.05194805194805195,12.0,False,False
32,Judges' Save Era (S28+),2,Xochitl Gomez              ,Actor/Actress,17,24.0,0.10084033613445378,1.0,False,False
32,Judges' Save Era (S28+),2,Jason Mraz                 ,Musician,46,24.0,0.10084033613445378,1.0,False,False
32,Judges' Save Era (S28+),2,Lele Pons                  ,Other,27,21.0,0.08823529411764706,3.0,False,False
32,Judges' Save Era (S28+),2,Charity Lawson             ,Reality Star,27,21.0,0.08823529411764706,3.0,False,True
32,Judges' Save Era (S28+),2,Ariana Madix               ,Reality Star,38,20.0,0.08403361344537816,5.0,False,True
32,Judges' Save Era (S28+),2,Alyson Hannigan            ,Actor/Actress,49,19.0,0.07983193277310924,6.0,False,False
32,Judges' Save Era (S28+),2,Mira Sorvino               ,Actor/Actress,55,18.0,0.07563025210084033,7.0,False,False
32,Judges' Save Era (S28+),2,Tyson Beckford             ,Other,52,18.0,0.07563025210084033,7.0,False,False
32,Judges' Save Era (S28+),2,Jamie Lynn Spears          ,Actor/Actress,32,16.0,0.06722689075630252,9.0,True,False
32,Judges' Save Era (S28+),2,Barry Williams             ,Actor/Actress,68,15.0,0.06302521008403361,10.0,False,False
32,Judges' Save Era (S28+),2,Adrian Peterson            ,Athlete,38,15.0,0.06302521008403361,10.0,False,False
32,Judges' Save Era (S28+),2,Harry Jowsey               ,Reality Star,26,15.0,0.06302521008403361,10.0,False,False
32,Judges' Save Era (S28+),2,Mauricio Umansky           ,Reality Star,53,12.0,0.05042016806722689,13.0,False,False
32,Judges' Save Era (S28+),3,Jason Mraz                 ,Musician,46,34.0,0.10526315789473684,1.0,False,False
32,Judges' Save Era (S28+),3,Ariana Madix               ,Reality Star,38,34.0,0.10526315789473684,1.0,False,True
32,Judges' Save Era (S28+),3,Xochitl Gomez              ,Actor/Actress,17,32.0,0.09907120743034056,3.0,False,False
32,Judges' Save Era (S28+),3,Charity Lawson             ,Reality Star,27,32.0,0.09907120743034056,3.0,False,True
32,Judges' Save Era (S28+),3,Lele Pons                  ,Other,27,27.0,0.08359133126934984,5.0,False,False
32,Judges' Save Era (S28+),3,Mira Sorvino               ,Actor/Actress,55,26.0,0.0804953560371517,6.0,False,False
32,Judges' Save Era (S28+),3,Barry Williams             ,Actor/Actress,68,25.0,0.07739938080495357,7.0,False,False
32,Judges' Save Era (S28+),3,Alyson Hannigan            ,Actor/Actress,49,24.0,0.07430340557275542,8.0,False,False
32,Judges' Save Era (S28+),3,Harry Jowsey               ,Reality Star,26,24.0,0.07430340557275542,8.0,False,False
32,Judges' Save Era (S28+),3,Mauricio Umansky           ,Reality Star,53,23.0,0.07120743034055728,10.0,False,False
32,Judges' Save Era (S28+),3,Adrian Peterson            ,Athlete,38,22.0,0.06811145510835913,11.0,False,False
32,Judges' Save Era (S28+),3,Tyson Beckford             ,Other,52,20.0,0.06191950464396285,12.0,True,False
32,Judges' Save Era (S28+),4,Xochitl Gomez              ,Actor/Actress,17,27.0,0.1125,1.0,False,False
32,Judges' Save Era (S28+),4,Ariana Madix               ,Reality Star,38,25.0,0.10416666666666667,2.0,False,True
32,Judges' Save Era (S28+),4,Jason Mraz                 ,Musician,46,24.0,0.1,3.0,False,False
32,Judges' Save Era (S28+),4,Charity Lawson             ,Reality Star,27,24.0,0.1,3.0,False,True
32,Judges' Save Era (S28+),4,Lele Pons                  ,Other,27,22.0,0.09166666666666666,5.0,False,False
32,Judges' Save Era (S28+),4,Mira Sorvino               ,Actor/Actress,55,21.0,0.0875,6.0,False,False
32,Judges' Save Era (S28+),4,Adrian Peterson            ,Athlete,38,21.0,0.0875,6.0,True,False
32,Judges' Save Era (S28+),4,Harry Jowsey               ,Reality Star,26,21.0,0.0875,6.0,False,False
32,Judges' Save Era (S28+),4,Mauricio Umansky           ,Reality Star,53,19.0,0.07916666666666666,9.0,False,False
32,Judges' Save Era (S28+),4,Barry Williams             ,Actor/Actress,68,18.0,0.075,10.0,False,False
32,Judges' Save Era (S28+),4,Alyson Hannigan            ,Actor/Actress,49,18.0,0.075,10.0,False,False
32,Judges' Save Era (S28+),5,Xochitl Gomez              ,Actor/Actress,17,28.0,0.11666666666666667,1.0,False,False
32,Judges' Save Era (S28+),5,Charity Lawson             ,Reality Star,27,28.0,0.11666666666666667,1.0,False,True
32,Judges' Save Era (S28+),5,Jason Mraz                 ,Musician,46,27.0,0.1125,3.0,False,False
32,Judges' Save Era (S28+),5,Barry Williams             ,Actor/Actress,68,24.0,0.1,4.0,False,False
32,Judges' Save Era (S28+),5,Lele Pons                  ,Other,27,24.0,0.1,4.0,False,False
32,Judges' Save Era (S28+),5,Mauricio Umansky           ,Reality Star,53,24.0,0.1,4.0,False,False
32,Judges' Save Era (S28+),5,Ariana Madix               ,Reality Star,38,24.0,0.1,4.0,False,True
32,Judges' Save Era (S28+),5,Mira Sorvino               ,Actor/Actress,55,22.0,0.09166666666666666,8.0,True,False
32,Judges' Save Era (S28+),5,Alyson Hannigan            ,Actor/Actress,49,21.0,0.0875,9.0,False,False
32,Judges' Save Era (S28+),5,Harry Jowsey               ,Reality Star,26,18.0,0.075,10.0,False,False
32,Judges' Save Era (S28+),6,Xochitl Gomez              ,Actor/Actress,17,42.0,0.13043478260869565,1.0,False,False
32,Judges' Save Era (S28+),6,Ariana Madix               ,Reality Star,38,41.0,0.12732919254658384,2.0,False,True
32,Judges' Save Era (S28+),6,Jason Mraz                 ,Musician,46,39.0,0.12111801242236025,3.0,False,False
32,Judges' Save Era (S28+),6,Charity Lawson             ,Reality Star,27,38.0,0.11801242236024845,4.0,False,True
32,Judges' Save Era (S28+),6,Lele Pons                  ,Other,27,37.0,0.11490683229813664,5.0,False,False
32,Judges' Save Era (S28+),6,Mauricio Umansky           ,Reality Star,53,33.0,0.10248447204968944,6.0,True,False
32,Judges' Save Era (S28+),6,Barry Williams             ,Actor/Actress,68,32.0,0.09937888198757763,7.0,False,False
32,Judges' Save Era (S28+),6,Alyson Hannigan            ,Actor/Actress,49,31.0,0.09627329192546584,8.0,False,False
32,Judges' Save Era (S28+),6,Harry Jowsey               ,Reality Star,26,29.0,0.09006211180124224,9.0,False,False
32,Judges' Save Era (S28+),7,Xochitl Gomez              ,Actor/Actress,17,37.0,0.13120567375886524,1.0,False,False
32,Judges' Save Era (S28+),7,Ariana Madix               ,Reality Star,38,37.0,0.13120567375886524,1.0,False,True
32,Judges' Save Era (S28+),7,Lele Pons                  ,Other,27,36.5,0.12943262411347517,3.0,True,False
32,Judges' Save Era (S28+),7,Jason Mraz                 ,Musician,46,36.0,0.1276595744680851,4.0,False,False
32,Judges' Save Era (S28+),7,Charity Lawson             ,Reality Star,27,36.0,0.1276595744680851,4.0,False,True
32,Judges' Save Era (S28+),7,Alyson Hannigan            ,Actor/Actress,49,35.0,0.12411347517730496,6.0,False,False
32,Judges' Save Era (S28+),7,Barry Williams             ,Actor/Actress,68,32.5,0.11524822695035461,7.0,False,False
32,Judges' Save Era (S28+),7,Harry Jowsey               ,Reality Star,26,32.0,0.11347517730496454,8.0,False,False
32,Judges' Save Era (S28+),8,Ariana Madix               ,Reality Star,38,42.0,0.16600790513833993,1.0,False,True
32,Judges' Save Era (S28+),8,Xochitl Gomez              ,Actor/Actress,17,40.0,0.15810276679841898,2.0,False,False
32,Judges' Save Era (S28+),8,Charity Lawson             ,Reality Star,27,39.0,0.1541501976284585,3.0,False,True
